"ID","Realm","Rarity","BaseRarity","Type","Category","Level","Atk","Def","Mag","Res","Mnd","Acc","Eva","Effect","Character","SoulBreak","LegendMateria","Synergy","CorrectedType","CorrectedCategory","CorrectedRealm","ID","Realm","Rarity","BaseRarity","Type","Category","Level","Atk","Def","Mag","Res","Mnd","Acc","Eva","Effect","Character","SoulBreak","LegendMateria","Synergy","CorrectedType","CorrectedCategory","CorrectedRealm"
"210010250","II","3","3","Weapon ","Dagger","10","32.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","No","1 ","1 ","2","210010250","II","3","3","Weapon ","Dagger","40","75.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","Yes","1 ","1 ","2"
"210010251","II","4","3","Weapon ","Dagger","15","39.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","No","1 ","1 ","2","210010251","II","4","3","Weapon ","Dagger","55","96.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","Yes","1 ","1 ","2"
"210010252","II","5","3","Weapon ","Dagger","20","46.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","No","1 ","1 ","2","210010252","II","5","3","Weapon ","Dagger","70","118.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","Yes","1 ","1 ","2"
"210010253","II","6","3","Weapon ","Dagger","25","54.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","No","1 ","1 ","2","210010253","II","6","3","Weapon ","Dagger","85","139.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","Yes","1 ","1 ","2"
"210010260","III","3","3","Weapon ","Dagger","10","32.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","No","1 ","1 ","3","210010260","III","3","3","Weapon ","Dagger","40","75.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","Yes","1 ","1 ","3"
"210010261","III","4","3","Weapon ","Dagger","15","39.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","No","1 ","1 ","3","210010261","III","4","3","Weapon ","Dagger","55","96.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","Yes","1 ","1 ","3"
"210010262","III","5","3","Weapon ","Dagger","20","46.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","No","1 ","1 ","3","210010262","III","5","3","Weapon ","Dagger","70","118.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","Yes","1 ","1 ","3"
"210010263","III","6","3","Weapon ","Dagger","25","54.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","No","1 ","1 ","3","210010263","III","6","3","Weapon ","Dagger","85","139.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","Yes","1 ","1 ","3"
"210010290","IV","4","4","Weapon ","Dagger","15","59.0","0.0","4.0","0.0","0.0","89.0","2.0","","","","","No","1 ","1 ","4","210010290","IV","4","4","Weapon ","Dagger","55","116.0","0.0","4.0","0.0","0.0","89.0","2.0","","","","","Yes","1 ","1 ","4"
"210010291","IV","5","4","Weapon ","Dagger","20","66.0","0.0","4.0","0.0","0.0","89.0","2.0","","","","","No","1 ","1 ","4","210010291","IV","5","4","Weapon ","Dagger","70","137.0","0.0","4.0","0.0","0.0","89.0","2.0","","","","","Yes","1 ","1 ","4"
"210010292","IV","6","4","Weapon ","Dagger","25","73.0","0.0","4.0","0.0","0.0","89.0","2.0","","","","","No","1 ","1 ","4","210010292","IV","6","4","Weapon ","Dagger","85","158.0","0.0","4.0","0.0","0.0","89.0","2.0","","","","","Yes","1 ","1 ","4"
"210010293","IV","7","4","Weapon ","Dagger","30","81.0","0.0","4.0","0.0","0.0","89.0","2.0","","","","","No","1 ","1 ","4","210010293","IV","7","4","Weapon ","Dagger","100","180.0","0.0","4.0","0.0","0.0","89.0","2.0","","","","","Yes","1 ","1 ","4"
"210010300","VIII","4","4","Weapon ","Dagger","15","60.0","0.0","5.0","0.0","0.0","89.0","2.0","","","","","No","1 ","1 ","8","210010300","VIII","4","4","Weapon ","Dagger","55","117.0","0.0","5.0","0.0","0.0","89.0","2.0","","","","","Yes","1 ","1 ","8"
"210010301","VIII","5","4","Weapon ","Dagger","20","67.0","0.0","5.0","0.0","0.0","89.0","2.0","","","","","No","1 ","1 ","8","210010301","VIII","5","4","Weapon ","Dagger","70","138.0","0.0","5.0","0.0","0.0","89.0","2.0","","","","","Yes","1 ","1 ","8"
"210010302","VIII","6","4","Weapon ","Dagger","25","74.0","0.0","5.0","0.0","0.0","89.0","2.0","","","","","No","1 ","1 ","8","210010302","VIII","6","4","Weapon ","Dagger","85","159.0","0.0","5.0","0.0","0.0","89.0","2.0","","","","","Yes","1 ","1 ","8"
"210010303","VIII","7","4","Weapon ","Dagger","30","82.0","0.0","5.0","0.0","0.0","89.0","2.0","","","","","No","1 ","1 ","8","210010303","VIII","7","4","Weapon ","Dagger","100","181.0","0.0","5.0","0.0","0.0","89.0","2.0","","","","","Yes","1 ","1 ","8"
"210010310","II","5","5","Weapon ","Dagger","20","97.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Scarlet Blade","","No","1 ","1 ","2","210010310","II","5","5","Weapon ","Dagger","70","171.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Scarlet Blade","","Yes","1 ","1 ","2"
"210010311","II","6","5","Weapon ","Dagger","25","104.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Scarlet Blade","","No","1 ","1 ","2","210010311","II","6","5","Weapon ","Dagger","85","193.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Scarlet Blade","","Yes","1 ","1 ","2"
"210010312","II","7","5","Weapon ","Dagger","30","111.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Scarlet Blade","","No","1 ","1 ","2","210010312","II","7","5","Weapon ","Dagger","100","215.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Scarlet Blade","","Yes","1 ","1 ","2"
"210010313","II","8","5","Weapon ","Dagger","35","119.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Scarlet Blade","","No","1 ","1 ","2","210010313","II","8","5","Weapon ","Dagger","115","238.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Scarlet Blade","","Yes","1 ","1 ","2"
"210010330","Core","5","5","Weapon ","Dagger","20","94.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Meteorite","","No","1 ","1 ","0","210010330","Core","5","5","Weapon ","Dagger","70","172.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Meteorite","","Yes","1 ","1 ","0"
"210010331","Core","6","5","Weapon ","Dagger","25","102.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Meteorite","","No","1 ","1 ","0","210010331","Core","6","5","Weapon ","Dagger","85","195.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Meteorite","","Yes","1 ","1 ","0"
"210010332","Core","7","5","Weapon ","Dagger","30","109.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Meteorite","","No","1 ","1 ","0","210010332","Core","7","5","Weapon ","Dagger","100","218.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Meteorite","","Yes","1 ","1 ","0"
"210010333","Core","8","5","Weapon ","Dagger","35","117.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Meteorite","","No","1 ","1 ","0","210010333","Core","8","5","Weapon ","Dagger","115","241.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Meteorite","","Yes","1 ","1 ","0"
"210010340","XII","5","5","Weapon ","Dagger","20","94.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Rend Weapon","","No","1 ","1 ","12","210010340","XII","5","5","Weapon ","Dagger","70","170.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Rend Weapon","","Yes","1 ","1 ","12"
"210010341","XII","6","5","Weapon ","Dagger","25","102.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Rend Weapon","","No","1 ","1 ","12","210010341","XII","6","5","Weapon ","Dagger","85","193.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Rend Weapon","","Yes","1 ","1 ","12"
"210010342","XII","7","5","Weapon ","Dagger","30","109.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Rend Weapon","","No","1 ","1 ","12","210010342","XII","7","5","Weapon ","Dagger","100","216.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Rend Weapon","","Yes","1 ","1 ","12"
"210010343","XII","8","5","Weapon ","Dagger","35","117.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Rend Weapon","","No","1 ","1 ","12","210010343","XII","8","5","Weapon ","Dagger","115","238.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Rend Weapon","","Yes","1 ","1 ","12"
"210010370","IX","5","5","Weapon ","Dagger","20","94.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Magic Buster","","No","1 ","1 ","9","210010370","IX","5","5","Weapon ","Dagger","70","170.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Magic Buster","","Yes","1 ","1 ","9"
"210010371","IX","6","5","Weapon ","Dagger","25","102.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Magic Buster","","No","1 ","1 ","9","210010371","IX","6","5","Weapon ","Dagger","85","193.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Magic Buster","","Yes","1 ","1 ","9"
"210010372","IX","7","5","Weapon ","Dagger","30","109.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Magic Buster","","No","1 ","1 ","9","210010372","IX","7","5","Weapon ","Dagger","100","216.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Magic Buster","","Yes","1 ","1 ","9"
"210010373","IX","8","5","Weapon ","Dagger","35","117.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Magic Buster","","No","1 ","1 ","9","210010373","IX","8","5","Weapon ","Dagger","115","238.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Magic Buster","","Yes","1 ","1 ","9"
"210010380","IX","5","5","Weapon ","Dagger","20","104.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","No","1 ","1 ","9","210010380","IX","5","5","Weapon ","Dagger","70","180.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","Yes","1 ","1 ","9"
"210010381","IX","6","5","Weapon ","Dagger","25","112.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","No","1 ","1 ","9","210010381","IX","6","5","Weapon ","Dagger","85","203.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","Yes","1 ","1 ","9"
"210010382","IX","7","5","Weapon ","Dagger","30","119.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","No","1 ","1 ","9","210010382","IX","7","5","Weapon ","Dagger","100","226.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","Yes","1 ","1 ","9"
"210010383","IX","8","5","Weapon ","Dagger","35","127.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","No","1 ","1 ","9","210010383","IX","8","5","Weapon ","Dagger","115","248.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","Yes","1 ","1 ","9"
"210010390","V","6","6","Weapon ","Dagger","25","165.0","0.0","0.0","0.0","0.0","95.0","0.0","","Bartz","Chosen Traveler","","No","1 ","1 ","5","210010390","V","6","6","Weapon ","Dagger","85","278.0","0.0","0.0","0.0","0.0","95.0","0.0","","Bartz","Chosen Traveler","","Yes","1 ","1 ","5"
"210010391","V","7","6","Weapon ","Dagger","30","174.0","0.0","0.0","0.0","0.0","95.0","0.0","","Bartz","Chosen Traveler","","No","1 ","1 ","5","210010391","V","7","6","Weapon ","Dagger","100","306.0","0.0","0.0","0.0","0.0","95.0","0.0","","Bartz","Chosen Traveler","","Yes","1 ","1 ","5"
"210010392","V","8","6","Weapon ","Dagger","35","183.0","0.0","0.0","0.0","0.0","95.0","0.0","","Bartz","Chosen Traveler","","No","1 ","1 ","5","210010392","V","8","6","Weapon ","Dagger","115","334.0","0.0","0.0","0.0","0.0","95.0","0.0","","Bartz","Chosen Traveler","","Yes","1 ","1 ","5"
"210010400","XIII","3","3","Weapon ","Dagger","10","29.0","0.0","21.0","0.0","0.0","89.0","0.0","","","","","No","1 ","1 ","13","210010400","XIII","3","3","Weapon ","Dagger","40","70.0","0.0","44.0","0.0","0.0","89.0","0.0","","","","","Yes","1 ","1 ","13"
"210010401","XIII","4","3","Weapon ","Dagger","15","36.0","0.0","25.0","0.0","0.0","89.0","0.0","","","","","No","1 ","1 ","13","210010401","XIII","4","3","Weapon ","Dagger","55","90.0","0.0","56.0","0.0","0.0","89.0","0.0","","","","","Yes","1 ","1 ","13"
"210010402","XIII","5","3","Weapon ","Dagger","20","42.0","0.0","28.0","0.0","0.0","89.0","0.0","","","","","No","1 ","1 ","13","210010402","XIII","5","3","Weapon ","Dagger","70","111.0","0.0","68.0","0.0","0.0","89.0","0.0","","","","","Yes","1 ","1 ","13"
"210010403","XIII","6","3","Weapon ","Dagger","25","49.0","0.0","32.0","0.0","0.0","89.0","0.0","","","","","No","1 ","1 ","13","210010403","XIII","6","3","Weapon ","Dagger","85","131.0","0.0","80.0","0.0","0.0","89.0","0.0","","","","","Yes","1 ","1 ","13"
"210010410","X","5","5","Weapon ","Dagger","20","119.0","0.0","0.0","0.0","0.0","95.0","0.0","","Rikku","Machinations","","No","1 ","1 ","10","210010410","X","5","5","Weapon ","Dagger","70","208.0","0.0","0.0","0.0","0.0","95.0","0.0","","Rikku","Machinations","","Yes","1 ","1 ","10"
"210010411","X","6","5","Weapon ","Dagger","25","128.0","0.0","0.0","0.0","0.0","95.0","0.0","","Rikku","Machinations","","No","1 ","1 ","10","210010411","X","6","5","Weapon ","Dagger","85","235.0","0.0","0.0","0.0","0.0","95.0","0.0","","Rikku","Machinations","","Yes","1 ","1 ","10"
"210010412","X","7","5","Weapon ","Dagger","30","136.0","0.0","0.0","0.0","0.0","95.0","0.0","","Rikku","Machinations","","No","1 ","1 ","10","210010412","X","7","5","Weapon ","Dagger","100","262.0","0.0","0.0","0.0","0.0","95.0","0.0","","Rikku","Machinations","","Yes","1 ","1 ","10"
"210010413","X","8","5","Weapon ","Dagger","35","145.0","0.0","0.0","0.0","0.0","95.0","0.0","","Rikku","Machinations","","No","1 ","1 ","10","210010413","X","8","5","Weapon ","Dagger","115","289.0","0.0","0.0","0.0","0.0","95.0","0.0","","Rikku","Machinations","","Yes","1 ","1 ","10"
"210010420","XIII","5","5","Weapon ","Dagger","20","94.0","10.0","0.0","10.0","0.0","95.0","0.0","","-","Veil of Protection","","No","1 ","1 ","13","210010420","XIII","5","5","Weapon ","Dagger","70","170.0","10.0","0.0","10.0","0.0","95.0","0.0","","-","Veil of Protection","","Yes","1 ","1 ","13"
"210010421","XIII","6","5","Weapon ","Dagger","25","102.0","10.0","0.0","10.0","0.0","95.0","0.0","","-","Veil of Protection","","No","1 ","1 ","13","210010421","XIII","6","5","Weapon ","Dagger","85","193.0","10.0","0.0","10.0","0.0","95.0","0.0","","-","Veil of Protection","","Yes","1 ","1 ","13"
"210010422","XIII","7","5","Weapon ","Dagger","30","109.0","10.0","0.0","10.0","0.0","95.0","0.0","","-","Veil of Protection","","No","1 ","1 ","13","210010422","XIII","7","5","Weapon ","Dagger","100","216.0","10.0","0.0","10.0","0.0","95.0","0.0","","-","Veil of Protection","","Yes","1 ","1 ","13"
"210010423","XIII","8","5","Weapon ","Dagger","35","117.0","10.0","0.0","10.0","0.0","95.0","0.0","","-","Veil of Protection","","No","1 ","1 ","13","210010423","XIII","8","5","Weapon ","Dagger","115","238.0","10.0","0.0","10.0","0.0","95.0","0.0","","-","Veil of Protection","","Yes","1 ","1 ","13"
"210010430","III","5","5","Weapon ","Dagger","20","115.0","0.0","0.0","0.0","0.0","95.0","0.0","","Luneth","Swordshower","","No","1 ","1 ","3","210010430","III","5","5","Weapon ","Dagger","70","204.0","0.0","0.0","0.0","0.0","95.0","0.0","","Luneth","Swordshower","","Yes","1 ","1 ","3"
"210010431","III","6","5","Weapon ","Dagger","25","124.0","0.0","0.0","0.0","0.0","95.0","0.0","","Luneth","Swordshower","","No","1 ","1 ","3","210010431","III","6","5","Weapon ","Dagger","85","231.0","0.0","0.0","0.0","0.0","95.0","0.0","","Luneth","Swordshower","","Yes","1 ","1 ","3"
"210010432","III","7","5","Weapon ","Dagger","30","132.0","0.0","0.0","0.0","0.0","95.0","0.0","","Luneth","Swordshower","","No","1 ","1 ","3","210010432","III","7","5","Weapon ","Dagger","100","258.0","0.0","0.0","0.0","0.0","95.0","0.0","","Luneth","Swordshower","","Yes","1 ","1 ","3"
"210010433","III","8","5","Weapon ","Dagger","35","141.0","0.0","0.0","0.0","0.0","95.0","0.0","","Luneth","Swordshower","","No","1 ","1 ","3","210010433","III","8","5","Weapon ","Dagger","115","285.0","0.0","0.0","0.0","0.0","95.0","0.0","","Luneth","Swordshower","","Yes","1 ","1 ","3"
"210010440","VII","5","5","Weapon ","Dagger","20","97.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Stunner","","No","1 ","1 ","7","210010440","VII","5","5","Weapon ","Dagger","70","171.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Stunner","","Yes","1 ","1 ","7"
"210010441","VII","6","5","Weapon ","Dagger","25","104.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Stunner","","No","1 ","1 ","7","210010441","VII","6","5","Weapon ","Dagger","85","193.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Stunner","","Yes","1 ","1 ","7"
"210010442","VII","7","5","Weapon ","Dagger","30","111.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Stunner","","No","1 ","1 ","7","210010442","VII","7","5","Weapon ","Dagger","100","215.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Stunner","","Yes","1 ","1 ","7"
"210010443","VII","8","5","Weapon ","Dagger","35","119.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Stunner","","No","1 ","1 ","7","210010443","VII","8","5","Weapon ","Dagger","115","238.0","0.0","0.0","0.0","0.0","95.0","0.0","","-","Stunner","","Yes","1 ","1 ","7"
"210010450","V","5","5","Weapon ","Dagger","20","106.0","0.0","0.0","0.0","0.0","95.0","0.0","Wind damage +20%","Bartz","Blade Wing","","No","1 ","1 ","5","210010450","V","5","5","Weapon ","Dagger","70","187.0","0.0","0.0","0.0","0.0","95.0","0.0","Wind damage +20%","Bartz","Blade Wing","","Yes","1 ","1 ","5"
"210010451","V","6","5","Weapon ","Dagger","25","114.0","0.0","0.0","0.0","0.0","95.0","0.0","Wind damage +20%","Bartz","Blade Wing","","No","1 ","1 ","5","210010451","V","6","5","Weapon ","Dagger","85","212.0","0.0","0.0","0.0","0.0","95.0","0.0","Wind damage +20%","Bartz","Blade Wing","","Yes","1 ","1 ","5"
"210010452","V","7","5","Weapon ","Dagger","30","122.0","0.0","0.0","0.0","0.0","95.0","0.0","Wind damage +20%","Bartz","Blade Wing","","No","1 ","1 ","5","210010452","V","7","5","Weapon ","Dagger","100","236.0","0.0","0.0","0.0","0.0","95.0","0.0","Wind damage +20%","Bartz","Blade Wing","","Yes","1 ","1 ","5"
"210010453","V","8","5","Weapon ","Dagger","35","131.0","0.0","0.0","0.0","0.0","95.0","0.0","Wind damage +20%","Bartz","Blade Wing","","No","1 ","1 ","5","210010453","V","8","5","Weapon ","Dagger","115","260.0","0.0","0.0","0.0","0.0","95.0","0.0","Wind damage +20%","Bartz","Blade Wing","","Yes","1 ","1 ","5"
"210010460","VI","3","3","Weapon ","Dagger","10","32.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","No","1 ","1 ","6","210010460","VI","3","3","Weapon ","Dagger","40","75.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","Yes","1 ","1 ","6"
"210010461","VI","4","3","Weapon ","Dagger","15","39.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","No","1 ","1 ","6","210010461","VI","4","3","Weapon ","Dagger","55","96.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","Yes","1 ","1 ","6"
"210010462","VI","5","3","Weapon ","Dagger","20","46.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","No","1 ","1 ","6","210010462","VI","5","3","Weapon ","Dagger","70","118.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","Yes","1 ","1 ","6"
"210010463","VI","6","3","Weapon ","Dagger","25","54.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","No","1 ","1 ","6","210010463","VI","6","3","Weapon ","Dagger","85","139.0","0.0","0.0","0.0","0.0","89.0","0.0","","","","","Yes","1 ","1 ","6"
"210010470","VI","5","5","Weapon ","Dagger","20","114.0","0.0","71.0","0.0","0.0","95.0","0.0","Chance to cause Instant KO","Shadow","Shadow Fang","","No","1 ","1 ","6","210010470","VI","5","5","Weapon ","Dagger","70","203.0","0.0","118.0","0.0","0.0","95.0","0.0","Chance to cause Instant KO","Shadow","Shadow Fang","","Yes","1 ","1 ","6"
"210010471","VI","6","5","Weapon ","Dagger","25","123.0","0.0","76.0","0.0","0.0","95.0","0.0","Chance to cause Instant KO","Shadow","Shadow Fang","","No","1 ","1 ","6","210010471","VI","6","5","Weapon ","Dagger","85","230.0","0.0","132.0","0.0","0.0","95.0","0.0","Chance to cause Instant KO","Shadow","Shadow Fang","","Yes","1 ","1 ","6"
"210010472","VI","7","5","Weapon ","Dagger","30","131.0","0.0","80.0","0.0","0.0","95.0","0.0","Chance to cause Instant KO","Shadow","Shadow Fang","","No","1 ","1 ","6","210010472","VI","7","5","Weapon ","Dagger","100","257.0","0.0","146.0","0.0","0.0","95.0","0.0","Chance to cause Instant KO","Shadow","Shadow Fang","","Yes","1 ","1 ","6"
"210010473","VI","8","5","Weapon ","Dagger","35","140.0","0.0","85.0","0.0","0.0","95.0","0.0","Chance to cause Instant KO","Shadow","Shadow Fang","","No","1 ","1 ","6","210010473","VI","8","5","Weapon ","Dagger","115","284.0","0.0","160.0","0.0","0.0","95.0","0.0","Chance to cause Instant KO","Shadow","Shadow Fang","","Yes","1 ","1 ","6"
"210010480","I","5","5","Weapon ","Dagger","20","104.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","No","1 ","1 ","1","210010480","I","5","5","Weapon ","Dagger","70","180.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","Yes","1 ","1 ","1"
"210010481","I","6","5","Weapon ","Dagger","25","112.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","No","1 ","1 ","1","210010481","I","6","5","Weapon ","Dagger","85","203.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","Yes","1 ","1 ","1"
"210010482","I","7","5","Weapon ","Dagger","30","119.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","No","1 ","1 ","1","210010482","I","7","5","Weapon ","Dagger","100","226.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","Yes","1 ","1 ","1"
